Job Title,Job Description,link,price
Web scraping tool,"I am seeking development of an automated web data extraction application. The tool should programmatically access specific websites, gather contact email addresses embedded within pages, and compile the addresses into a single downloadable file. Rather than manual browsing and copying, the application will retrieve email addresses directly from backend code through simulation of usual page loading. It should seamlessly navigate sites, interpret HTML/JavaScript to find contact strings in a specified format, and organize the yields into a clean spreadsheet format. User-interface for configuration and output should be intuitive and minimal. Primary objectives include contact harvesting from numerous pages in an expedited unobtrusive manner and segmentation of the compiled addresses for simplified import into email marketing services. Experience with web scraping libraries such as Selenium, BeautifulSoup or Scrapy would be beneficial. Proficiency in Python is required for this project.",https://www.peopleperhour.com/freelance-jobs/technology-programming/data-science-analysis/web-scraping-tool-4382888,$449
Job Title,Job Description,link,price
Job Title,Job Description,link,price
Job Title,Job Description,link,price
Job Title,Job Description,link,price
Job Title,Job Description,link,price
Data scraping from list of websites,"Need email address data pulling from these sites please: England Squash: https://www.englandsquash.com/find-a-club LTA (Tennis): https://clubspark.lta.org.uk/ RFU (Rugby): https://www.englandrugby.com/find-rugby FA Grassroots Football: https://www.englandfootball.com/play/adult-football Martial Arts (Mixed): Check governing bodies like British Judo, Karate Union of Great Britain ECB Cricket: https://www.ecb.co.uk/play/find-a-club https://www.openactive.io/data-catalogue/",https://www.peopleperhour.com/freelance-jobs/technology-programming/databases/data-scraping-from-list-of-websites-4390312,$136
Web Scraping for Business Data from Companies House,"We are seeking a skilled freelancer to scrape the Companies House website (https://www.gov.uk/get-information-about-a-company) for specific businesses based on sector, location, and revenue size. Further data enrichment will be necessary. Deliverables: - Comprehensive list of targeted companies filtered by specified sector, location, and revenue size criteria - Email addresses for each identified company (through data enrichment processes) - Postal addresses for each identified company - Director contact details for each company (names, positions, and available contact information) - Accurate and structured data delivered in a timely manner The ideal candidate should have experience in web scraping and data extraction, and be able to deliver accurate and structured data in a timely manner.",https://www.peopleperhour.com/freelance-jobs/technology-programming/data-science-analysis/web-scraping-for-business-data-from-companies-house-4389742,$681
B2C Data Scraping Specialist for Queens,"I'm seeking a skilled data scraper to gather B2C phone numbers from specific ZIP codes in Queens, New York. The target demographic is aged 23–55 years. The final dataset should include: - Phone number - Name - Email (if available) - Age/DOB - Address (if possible) The data should be delivered in CSV format. Ideal Skills and Experience: - Expertise in scraping public records - Familiarity with age filtering in data scraping - Ability to provide a substantial number of leads per ZIP code - Efficient turnaround time - Previous samples of similar work Please include details on your data sources, age filtering capabilities, expected leads per ZIP code, turnaround time, and if you can provide a sample with your bids.",https://www.peopleperhour.com/freelance-jobs/technology-programming/databases/b2c-data-scraping-specialist-for-queens-4387774,$500
Expert Data Scraper Wanted,"We are looking for a highly skilled web scraping expert to extract structured business data from UK business directories, company websites, and Facebook business pages. Key Requirements: ✅ Expert in scraping business directories & dynamic websites ✅ 100% accurate data — NO DUPLICATES ✅ FAST turnaround ✅ Ability to handle large volumes of data ✅ UK-based business data ONLY ✅ Automated scraping (scripts / tools) required — no manual copy/paste ✅ Final delivery: CSV / Excel / Google Sheets Data Fields Required (for each business): Business Name Address Postcode Phone Number (Landline) Mobile Number (if available) If mobile number is not present in the directory, your script must visit the business website and attempt to extract the mobile number. Website URL Email (if available) Business Description (if available) If not present in the directory, your script must attempt to extract this from the business website. Category Bonus / Extra Opportunity:",https://www.peopleperhour.com/freelance-jobs/technology-programming/data-science-analysis/expert-data-scraper-wanted-4390383,$1K
Cold calling and Lead Scraping,Okay so I have a lead gen agency. We are looking for Cold callers and Data Scrapers in India. Would love to work with you. If you are interested we will have a small meeting about it and you can join next month!...Just Email us,https://www.peopleperhour.com/freelance-jobs/marketing-branding-sales/sales-calls/cold-calling-and-lead-scraping-4393841,$$
Google Sheet Dashboard Creation,I am looking for someone to build a dashboard on Google Sheets that is capable of integrating with and data scraping from Companies House and HMRC's website I have attached a brief of the project so would welcome answers and proof of workings around that and suggestions for implementation,https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/google-sheet-dashboard-creation-4388540,$451
"Develop Dashboard for GST, Startup, Import-Export & MSME Data","Description: I am looking for a highly skilled full-stack developer or agency to build a data intelligence website focused on Indian economic and business datasets. The platform will aggregate and display insights from four major categories: 1. GST Data (via GSP or scraping sources) 2. Startup Data (DPIIT/Startup India/API scraping) 3. Import/Export Data (DGFT/ICEGATE) 4.MSME Data (Udyam Portal/MSME Ministry) Key Features Required: 1. Search & Filter Interface for each data type 2. Admin panel for data uploads (CSV/API Integration) 3. Data visualizations (charts, graphs, trends) 4. User authentication system (Login/Signup) 5. Data download/export options (CSV, XLSX) 6. Responsive & clean UI Preferred Tech Stack: A. Frontend: React.js / Next.js (Tailwind preferred) B. Backend: Node.js / Python (FastAPI/Django) C. Database: PostgreSQL or MongoDB D. Deployment: AWS / Vercel / Render Deliverables: 1. Fully functional and responsive website 2. Source code with documentation 3. Admin panel to manage and update datasets 4. Sample data upload or scraper setup for at least one data category Required Experience: A. Experience working with Indian government data (MCA, GST, DGFT, etc.) B. API integrations and web scraping C. Frontend/backend full-stack development D. Strong understanding of data structure and performance optimization Project Timeline: 4-6 weeks. Budget: Open to proposals (please quote your fixed bid) To Apply, Please Provide: 1. Portfolio of similar dashboards or data-heavy projects 2. Suggested tech stack and approach for this project",https://www.peopleperhour.com/freelance-jobs/technology-programming/website-development/develop-dashboard-for-gst-startup-import-export-msme-dat-4390423,$55
Fix PHP Puphpeteer Scraper,"I have a PHP script using Puphpeteer to scrape pricing data from dynamic web pages and store the results in a MySQL database. It used to run fine on a cPanel environment, but since moving to a new hosting setup, it’s no longer working properly. The script connects to Browserless.io, opens a page, waits for JavaScript-rendered content (typically a grid of offers), extracts brand names and prices, and updates a table in MySQL. It handles both multiple prices and conditions to get from a page.",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/fix-php-puphpeteer-scraper-4391886,$34/hr
Data Processing Assistant,"Experience Level: Entry Location: Remote Project Overview: We need one reliable person to help with a discrete data processing task. You’ll organize digital files, enter data into spreadsheets or systems, and check for errors — all within the platform. Responsibilities: Label and organize provided digital files Input structured data into spreadsheets or internal tools Verify accuracy and flag inconsistencies Report progress via platform messaging Qualifications: Basic knowledge of Excel, Google Sheets, or similar High attention to detail Good time management and ability to follow instructions Conditions: Remote, flexible hours",https://www.peopleperhour.com/freelance-jobs/business/administration-assistance/data-processing-assistant-4395493,$28/hr
Website Data mining,"I'm looking for an experienced data mining developer to help me rebuild a solution that was previously developed by another freelancer. Unfortunately, I no longer have access to the source code, but I have a video explanation that demonstrates the full platform and functionality.",https://www.peopleperhour.com/freelance-jobs/technology-programming/website-development/website-data-mining-4395160,$374
Data Preparation Assistant,"Use our internal Google Sheets, preparing weekly schedules for video posting website, and to match academic figures to subject categories and institutions, inputting their IDs into the CRON tab. Extract Vimeo IDs from embed codes, and source headshots from Drive or web fallback, preparing them for Cloudflare image upload. Finalise entries by pasting verified image URLs into Column O. This is a vital role feeding our automated publishing system and social media distribution. Takes 1-2 hours per week.",https://www.peopleperhour.com/freelance-jobs/business/administration-assistance/data-preparation-assistant-4394214,$14/hr
Data extraction,We are an events company and we have regular and consistent work for someone who can extract data from exhibition lists and give us a quick turnaround. Here's an example of an exhibition list that we would like to extract information from https://cityscapeglobal.com/exhibitors-list-exhibit,https://www.peopleperhour.com/freelance-jobs/business/administration-assistance/data-extraction-4391370,$20
Web-scraping,I need a quick turnaround on a web scraping task. It is a single website to be inputted in an Excel spreadsheet that I will provide. I can do a quick call to explain.,https://www.peopleperhour.com/freelance-jobs/marketing-branding-sales/strategy-research/web-scraping-4384696,$232
Collating data on my competitors,I am looking to collate a list of basic information about my competitors. I have a business in the UK called PK Education and we are a supply teaching agency. We place all sorts of candidates (such as teachers / teaching assistants / SEND specialists / Cover supervisors in the UK. I am looking to build out my own research project where I collect the following information about each on of my competitors: Logo Brief Description Office locations (In London) (Outside of London) Office Phone Number Email to office About Us Main Paragraph from about us Google Review Trustpilot Review Facebook There are about 395 competitors in the UK but some of them have mutliple branches The inforation collected will then be exported into a website. I hope this information makes sense - any quesitons let me know,https://www.peopleperhour.com/freelance-jobs/business/administration-assistance/collating-data-on-my-competitors-4391075,$27/hr
Data Entry Support,"We seek an experienced data entry specialist to help our growing startup efficiently manage large volumes of information. Your primary responsibility will be accurately inputting various details from physical documents into digital format using provided spreadsheets or databases. Experience capturing names, addresses, numbers and textual data from forms or applications is essential. The ideal candidate has a proven track record in diligently and meticulously organizing and logging significant amounts of records with minimal errors. Applicants should be proficient in MS Excel as well as possess strong typing skills and attention to detail. Excellent communication and timely follow up on assigned tasks will also be vital for this role.",https://www.peopleperhour.com/freelance-jobs/business/administration-assistance/data-entry-support-4391072,$19/hr
We need to add data to the back office of a new website.,"The project is a new website that sells real estate. We have a data base in Greek, pictures and short description for each property and we need to import this data to an english website.",https://www.peopleperhour.com/freelance-jobs/technology-programming/databases/we-need-to-add-data-to-the-back-office-of-a-new-website-4393183,$14/hr
Populate Form Field From API Data,"Hi, I need help adding a new form field and filling it with data from a custom API. It’s a straightforward job, but it’s a bit urgent. So, please only reach out if you’re available to get it done within the next few hours after accepting a proposal. Thanks, Tim",https://www.peopleperhour.com/freelance-jobs/technology-programming/website-development/populate-form-field-from-api-data-4394661,$60
Gov Data Pulling App,"I am seeking an experienced mobile app developer to build an application that extracts and presents key government data sets to users in the United Kingdom. The app would periodically retrieve open data from credible UK sources like data.gov.uk through public APIs and display metrics and statistics in an easy-to-read format. Examples include health metrics, economic indicators, environmental benchmarks and educational outcomes. Users should be able to filter the data by location, demographic and time period. The frontend would have a clean, minimalistic interface optimized for both iPhone and Android. Data sets must be refreshed regularly through automated weekly/monthly calls to data sources. Backend services are needed to store cached results, handle API tokens and authenticate data sources. Developer is expected to research authoritative UK agencies, evaluate available open data resources and curate the most relevant and frequently updated metrics for the app. Security, privacy and legal compliance with relevant open data licenses and terms of use is a must. Unit testing, continuous integration and monitoring are important to ensure high performance and uptime. The app should work offline by storing common queries locally when internet is unavailable. Documentation for app architecture, data sources and expansion roadmap must be provided. Interested developers please review requirements and respond with examples of similar work experience and estimated timeline to complete this project within agreed budget.",https://www.peopleperhour.com/freelance-jobs/technology-programming/mobile-app-development/gov-data-pulling-app-4392853,$539
Scraping of a marketplace with high captcha rate,"There are three markets that are only accessible through the Tor network. All three show a captcha about every 10 pages, and there are about 70,000 pages to download on each. In one case, instead of a captcha, the account that is used to scrape is banned, and a new one needs to be created. The captchas are not standard and are quite complex to solve. There are no emails in the registration form making account creation much easier. I need to collect all of the data from all three markets.",https://www.peopleperhour.com/freelance-jobs/technology-programming/data-science-analysis/scraping-of-a-marketplace-with-high-captcha-rate-4383182,$272
Web scraping tool,"I am seeking development of an automated web data extraction application. The tool should programmatically access specific websites, gather contact email addresses embedded within pages, and compile the addresses into a single downloadable file. Rather than manual browsing and copying, the application will retrieve email addresses directly from backend code through simulation of usual page loading. It should seamlessly navigate sites, interpret HTML/JavaScript to find contact strings in a specified format, and organize the yields into a clean spreadsheet format. User-interface for configuration and output should be intuitive and minimal. Primary objectives include contact harvesting from numerous pages in an expedited unobtrusive manner and segmentation of the compiled addresses for simplified import into email marketing services. Experience with web scraping libraries such as Selenium, BeautifulSoup or Scrapy would be beneficial. Proficiency in Python is required for this project.",https://www.peopleperhour.com/freelance-jobs/technology-programming/data-science-analysis/web-scraping-tool-4382888,$449
Job Title,Job Description,link,price
Job Title,Job Description,link,price
Full-Stack Developer — Build a Tiered AI Voice Assistant SaaS,"We’re building a SaaS platform powered by voice AI that makes human-like outbound calls, books appointments, and automates follow-ups — saving businesses time and helping them scale. The platform will include tiered pricing plans, modular add-ons, and integrations with calling and AI tools (like Twilio and ElevenLabs). What You’ll Build • The core voice assistant platform (frontend + backend) • Integration with Twilio for call management, logging, and recording • Text-to-speech voice generation via OpenAI, ElevenLabs, or similar • User dashboard to view call logs, booking results, and lead summaries • Role-based multi-user accounts • Call tagging, smart summaries, appointment scheduling, calendar integration • Ability to scale features by tier (e.g., Starter, Pro, Growth plans) • Modular add-on system (e.g., voice cloning, advanced analytics, CRM integration) • Consent logging & basic TCPA compliance Ideal Skills • Full-stack experience (React, Node.js or similar modern stack) • Strong experience integrating Twilio or other voice APIs • Familiarity with AI/LLM integration (e.g. GPT-4, Whisper, ElevenLabs) • SaaS app architecture and tiered billing models • Experience building dashboards and analytics tools • Bonus: Familiarity with compliance requirements (e.g., TCPA, GDPR) Workflow & Expectations • Develop in clear, testable milestones • Provide progress updates (screenshots, demo links, or staging) • Work closely with myself to shape features and user flow",https://www.peopleperhour.com/freelance-jobs/artificial-intelligence/artificial-intelligence-agent-development/full-stack-developer-build-a-tiered-ai-voice-assistant-s-4393526,$2.7K
Build AI Call Answering System,"This UK training provider seeks an intelligent telephone solution to automate common inquiries, schedule bookings, and route calls. The system will utilize natural language recognition to address frequent questions about course availability, locations, and policies while integrating with external booking platforms. Callers can book training directly or transfer to staff for specialized assistance. The tailored solution should provide automated phone answering, opt-in calling lists, and SMS receipts. Preference is given to cloud-hosted platforms with robust voice interfaces and API connectivity that can scale operations. Candidates should demonstrate experience developing similar virtual agents along with technical expertise in Dialogflow, Twilio Studio, Asterisk or comparable stacks. Proposals will be evaluated based on design, customization, support services and quoted costs.",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/build-ai-call-answering-system-4387608,$494
Online ordering,"Aspire Catering – Online Ordering Website Brief Objective Build a mobile-friendly website that allows customers to: - View an interactive, customizable sandwich and catering menu - Place real-time or scheduled orders - Pay securely online - Receive confirmation by email/SMS - Log in to manage their account and order history Core Features Example site - https://www.philpotts.co.uk/?mid=1649 Online Menu with Customization - Numerous Categories: Eg breakfast, Lunch, Salads, Savouries, Cakes, Grazing Platters, Canapés - Item customization (e.g. bread type, toppings, dietary filters: GF, VG, V) - Minimum order rules per item (e.g. 5 or 10 portions) Real-Time Ordering / Scheduling - Choose between ASAP and scheduled orders - Delivery or pickup time slots - Optional availability calendar (e.g. disable Sundays) Secure Online Payments - Integrate with Stripe or PayPal - PCI-compliant, SSL-secured checkout - Optional tip/gratuity field Client Login / Account System - Register, log in, reset password - View past orders and reorder - Save delivery addresses Order Confirmation - Automated email receipts - Optional SMS confirmation via Twilio or similar - Admin email alert for new orders Mobile-Friendly Responsive Design - Clean layout for easy use on phones/tablets - Accessibility-friendly Nice to have • Delivery zone checker (postcode-based) Back Office (Admin Panel) - Dashboard to view/manage orders - Export order reports (CSV) - Update menu items, pricing, descriptions, availability - Manage user accounts Content to Be Provided by You - High-quality food images (optional) - Final menu items and prices - Branding: logo, brand colors, fonts - Business hours and contact info Other • Client happy to populate site once sample info added • Training manual to be provided • Support on integration of payment portal • Have current website it could live on ( https://www.aspire-leeds.co.uk/)",https://www.peopleperhour.com/freelance-jobs/technology-programming/website-development/online-ordering-4387246,$340
Job Title,Job Description,link,price
Job Title,Job Description,link,price
Job Title,Job Description,link,price
Job Title,Job Description,link,price
UI Filters Implementation & Status Field Update for CRM,"1. Actions Management — Filter UI & Functionalities Implement the following filters in the Actions Management interface: Filter Type Description Channel Dropdown / Multi-select Filters ContactItem and FirmContactItem. Can be required first or optional (configurable). ContactItem Searchable Dropdown Dynamically filtered based on selected Channel(s). Disabled or shows all if Channel is not selected. FirmContactItem Searchable Dropdown Same logic as ContactItem. Action Status Multi-select Dropdown Values: Pending, In Progress, Completed, Cancelled. Priority Multi-select Dropdown Values: High, Medium, Low. Type Multi-select Dropdown Values: Call, Email, Meeting, Task, Other. Planned Date Date Picker with Presets Presets: Past, Today, Next 7 Days, Next 30 Days, Custom Range. Employee Searchable Dropdown Filter by assigned employee. Contact Searchable Dropdown Filter by related contact. Filter Logic: Within the same filter (e.g., multiple statuses): use OR logic. Across different filters (e.g., status + priority + date): use AND logic. Planned Date Presets: Past: plannedDate < today Today: plannedDate = current date Next 7 Days: plannedDate between today and 7 days ahead Next 30 Days: plannedDate between today and 30 days ahead Custom Range: start and end dates manually selected 2. CommunicationTemplateItems – Add Missing Field Add a missing status field to the CommunicationTemplateItems interface: Display the field in both list/grid view and form Enable full CRUD support (create, edit, delete) Functional Requirements Search actions by subject, reference, or summary Sort actions by plannedDate, priority, createdAt, updatedAt View, create, edit, delete actions (delete requires confirmation) Bulk select actions for delete or reassignment Mark actions as complete or update their status Export actions list to CSV or Excel Use date picker for plannedDate field Navigate to related entities (Contact, Employee, etc.) Notifications for overdue or upcoming actions Layout Notes Main Grid Fields: id, ref, subject, actionStatus, priority, plannedDate, type, assigned employee, contact, createdAt Second Tab in Details/Edit Form: summary, message, Channel, ContactItem, FirmContactItem, updatedAt",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/ui-filters-implementation-status-field-update-for-crm-4394981,$50
SEO Keyword Research Needed ASAP,"I'm looking for SEO keyword research for my new site anglocontent.com The keyword research MUST be conducted using Ahrefs and I need 500 keywords for each seed topic, x 5 topics in total, so 2500 keywords. The target country is UK but can be USA results too. TOPICS: 1. hire copywriters 2. buy articles 3. website copywriter 4. SEO copywriting services 5. freelance content writer The report needs to be delivered in a filterable Google Sheet just like the samples below, with the following columns: TOPIC | KEYWORD | SEARCH INTENT | DIFFICULTY | VOLUME | CPC | CURRENT RANK POSITION |URL (if under 100) | RECOMMENDED ACTION This format of keyword research report is something that I will be ordering multiple times on behalf of my clients so it needs to be white-label. Potential for lots of ongoing work if happy with the result, with orders from 5 to 10 topics in a single report, ranging from £30 to £60 (£6 per topic) This needs to be completed by tomorrow (04/06) so only apply if you can meet the deadline Do NOT reply with an AI message, and do NOT contact me outside of PeoplePerHour",https://www.peopleperhour.com/freelance-jobs/digital-marketing/seo/seo-keyword-research-needed-asap-4386043,$41
Ahrefs Keyword Research on 4 products,"*** DO WASTE MY TIME*** trying to sell me your SEO packages and services! Brief: I used to have Ahrefs and use it a lot for my other business, however I need to use it and don’t want to get a subscription for this small project. I have 4 products that I need to do some keyword research on. I need the UK search volumes, difficulty and similar suggestions on 4 products which is will tell you what they are. Shouldn’t take anyone longer than 30 mins really.",https://www.peopleperhour.com/freelance-jobs/digital-marketing/seo/ahrefs-keyword-research-on-4-products-4386431,$20
Create 8 minimalist icons,"1. Create 8 icons (24x24 px, SVG format) for the following functions: cut, crop, filters, text, transitions, effects, export, save. 2. Review and fully adhere to the application’s style format. 3. Provide files in SVG format",https://www.peopleperhour.com/freelance-jobs/design/graphic-design/create-8-minimalist-icons-4395456,$700
Conversion Copywriting,"Conversion Copywriting: Seeking an experienced SEO copywriter to analyze and improve website content for increased visibility and leads. The site, nigelr17.sg-host.com, is under development and requires optimization from the start. The ideal candidate will have a strong portfolio showcasing their ability to craft compelling and keyword-optimized copy. Proficiency in on-page SEO techniques, including appropriate keyword incorporation in titles, headers, and body text, is essential. Off-page optimization strategies, such as targeted backlink building, are valued. The candidate should provide insightful feedback on current page copy, offering constructive recommendations on improving structure, keyword targeting, and calls-to-action. Proposed changes should strengthen relevance to target search phrases while maintaining quality, engaging writing. The ability to skillfully guide further content development, balancing SEO and user experience, is important. Candidates are invited to review the existing site and provide a brief analysis highlighting key areas for revision. Examples of previous projects demonstrating similar qualitative and quantitative success would be appreciated. Remuneration will depend on portfolio and proposal. I look forward to reviewing submissions. nigelr17.sg-host.com",https://www.peopleperhour.com/freelance-jobs/writing-translation/copywriters/conversion-copywriting-4394853,$188
Etsy optimisation,"Hello, I am looking for somebody to optimise my Etsy shop, including tweaking any descriptions, keywords, pricing and maybe offer some advice on other types of marketing. I create furniture as a hobby but I am looking to eventually take this full-time but would like to make sure my small Etsy shop is optimised correctly. https://www.etsy.com/shop/smallridgeathome",https://www.peopleperhour.com/freelance-jobs/digital-marketing/ecommerce-marketing-managers/etsy-optimisation-4394558,$68
UI / UX Designer Needed ( Delivery by Today only ),"We are looking for an experienced UI/UX Designer to craft a modern, interactive navigation page for our property app. Key Tasks: - Design a clean, responsive interface in line with our brand. - Develop smooth, dynamic filtering options for apartments based on bedrooms, area, and price, with real-time updates in the background. Ideal Skills & Experience: - Proven experience in designing interactive, filter-based interfaces. - Proficiency in design tools such as Figma, Sketch, or Adobe XD. Application Requirements: - Share 2-3 your recent Mobile UI Deigns - Relevant UI/UX experience details. - List of design tools you are proficient in. Qualified candidates will receive complete instructions via a Google Docs file. Share 2-3 your recent Mobile UI Deigns for use to look at the quality of your work",https://www.peopleperhour.com/freelance-jobs/design/graphic-design/ui-ux-designer-needed-delivery-by-today-only-4391041,$100
Create 10 short voice recordings,"Description: This project involves recording 10 voice prompts in English (""Video saved,"" ""Transition added,"" ""Filter applied,"" ""Export completed,"" ""Upload error,"" ""Add text,"" ""Select effect,"" ""Trim clip,"" ""Recording started,"" ""Rendering completed.""). Each prompt should be between 2 and 5 seconds long and recorded in WAV format with a sample rate of 48 kHz. The prompts should convey a neutral, professional tone with clear diction, suitable for a user interface. The recording equipment should be of professional quality, with a microphone and soundproofing to ensure high-quality audio. The raw source files (.wav without processing) should be provided along with the final versions, with minimal processing applied, such as normalization and noise removal.",https://www.peopleperhour.com/freelance-jobs/music-audio/audio-sound-recording/create-10-short-voice-recordings-4395615,$1.6K
B2C Data Scraping Specialist for Queens,"I'm seeking a skilled data scraper to gather B2C phone numbers from specific ZIP codes in Queens, New York. The target demographic is aged 23–55 years. The final dataset should include: - Phone number - Name - Email (if available) - Age/DOB - Address (if possible) The data should be delivered in CSV format. Ideal Skills and Experience: - Expertise in scraping public records - Familiarity with age filtering in data scraping - Ability to provide a substantial number of leads per ZIP code - Efficient turnaround time - Previous samples of similar work Please include details on your data sources, age filtering capabilities, expected leads per ZIP code, turnaround time, and if you can provide a sample with your bids.",https://www.peopleperhour.com/freelance-jobs/technology-programming/databases/b2c-data-scraping-specialist-for-queens-4387774,$500
UI/UX Designer Needed to Redesign Dating App (Figma),"We’re looking for a creative, emotionally-intelligent UI/UX designer to completely redesign our live dating app, Louis. Louis is already available on the App Store and Google Play — but we’re ready to elevate it into a premium, voice-first, vibe-driven experience that feels nothing like Tinder, Bumble, or Hinge. This is a design-only role (no coding). We want beautifully organized Figma files that bring the emotionally fluent dating app to life. ✅ What You’ll Be Designing: Full redesign of 6 core screens (on boarding flow) Additional user flows: profile setup, matching, messages, vibe feed, etc. Micro-interactions, modals, mood-based filtering, and audio prompt UX Optional: design concepts for premium features and vibe-based social elements",https://www.peopleperhour.com/freelance-jobs/design/illustration-drawing/ui-ux-designer-needed-to-redesign-dating-app-figma-4394644,$623
Build a Custom Vehicle Listings Monitor with GUI,"I’m looking for an experienced developer to build a standalone application that monitors a UK vehicle listings platform for new adverts, based on a combination of native and custom filters. The tool should run on Windows, include a clean, user-friendly interface, and support basic alerting features. I’m open to any language or tech stack as long as the final tool: • Is stable and reliable • Has a GUI (desktop preferred, not just command-line) • Works smoothly on a Windows machine • Meets the functionality outlined below ⸻",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/build-a-custom-vehicle-listings-monitor-with-gui-4388109,$340
Web Scraping for Business Data from Companies House,"We are seeking a skilled freelancer to scrape the Companies House website (https://www.gov.uk/get-information-about-a-company) for specific businesses based on sector, location, and revenue size. Further data enrichment will be necessary. Deliverables: - Comprehensive list of targeted companies filtered by specified sector, location, and revenue size criteria - Email addresses for each identified company (through data enrichment processes) - Postal addresses for each identified company - Director contact details for each company (names, positions, and available contact information) - Accurate and structured data delivered in a timely manner The ideal candidate should have experience in web scraping and data extraction, and be able to deliver accurate and structured data in a timely manner.",https://www.peopleperhour.com/freelance-jobs/technology-programming/data-science-analysis/web-scraping-for-business-data-from-companies-house-4389742,$681
"Expert to audit, on-page optimization, link building.","Description: We are looking for an experienced and knowledgeable SEO expert to audit, optimize, and build links for our website. The ideal candidate should have a deep understanding of the latest Google algorithm updates and best practices for improving organic traffic, search engine rankings, and user experience. Responsibilities: Conduct a thorough audit of our website to identify areas for improvement in terms of on-page optimization, link building, and overall SEO strategy. Research and identify relevant keywords to target for improved search engine rankings. Optimize existing content on the website to ensure it is optimized for the targeted keywords. Develop and implement a link-building strategy to acquire high-quality backlinks from reputable websites. Monitor and analyze website analytics to track the performance of SEO efforts and make necessary adjustments. Stay up-to-date with the latest SEO trends, algorithm updates, and best practices. Collaborate with the content team to create and optimize high-quality, SEO-friendly content. Work closely with the development team to ensure that SEO best practices are implemented during website development and maintenance. Requirements: Proven experience as an SEO expert with a track record of successful SEO campaigns. Deep understanding of the latest Google algorithm updates and best practices for improving organic traffic, search engine rankings, and user experience. Strong knowledge of on-page optimization techniques, including keyword research, meta tags, and content optimization. Experience with off-page optimization techniques, including link building, social media marketing, and directory submissions. Excellent analytical and problem-solving skills. Ability to work independently and manage multiple projects simultaneously. Strong communication and interpersonal skills. Bachelor's degree in marketing, computer science, or a related field. If you meet the above requirements and are passionate about SEO, we would like to hear from you. Please provide your resume, portfolio of previous SEO projects, and a cover letter outlining your experience and why you are the best fit for this position.",https://www.peopleperhour.com/freelance-jobs/digital-marketing/seo/expert-to-audit-on-page-optimization-link-building-4394804,$500
Looking for SEO capable individual to help with oast errors.,"I am a part time web designer in UK and need someone who can work on the Yoast erros I get on web pages. I will need to work on one page to start with and then the rest of the website/s I am looking for a knowlegable individual who is happy to work at a competitive price as this is a part time job and am not looking to spend a lot of money. To release the money for each page, the Yoast markers will need to be GREEN for all markers. The client is very particualr on the text showing on the website, so some thinking will be involved so that it doesnt look unprofessional or keyword stuffing. Please reply to tis post with HELLO THERE!! So I know you have read the post Price quoted is for HOMEPAGE. For this project their will be: Homepage About us Contact 8 services pages 4 misc pages 70 articles, blogs that will just need Meta data for Google Website is: https://leea187.sg-host.com/",https://www.peopleperhour.com/freelance-jobs/digital-marketing/seo/looking-for-seo-capable-individual-to-help-with-oast-errors-4392992,$27
SEO Expert Needed to Improve Ranking for New Website,"I’m looking for an experienced SEO professional to help improve the search engine ranking of my new website. My goal is to appear at or near the top of Google search results for relevant keywords in my industry. Potentially need help improving the website as well and converting to wordpress. What I need: • Full SEO audit of my website • Keyword research and competitor analysis • On-page SEO (meta tags, headers, internal linking, etc.) • Off-page SEO (backlink strategy, citations, etc.) • Technical SEO improvements (site speed, mobile-friendliness, etc.) • Google Search Console setup and monitoring • Monthly or bi-weekly reporting on progress and rankings Ideal candidate: • Proven track record of successful SEO campaigns • Up-to-date with the latest Google algorithm updates • Great communication and transparency • Can explain what’s being done and why • Open to ongoing work if the results are strong Please include examples of websites you’ve ranked successfully and your typical SEO process when applying. Looking forward to working with someone who can help me grow!",https://www.peopleperhour.com/freelance-jobs/digital-marketing/seo/seo-expert-needed-to-improve-ranking-for-new-website-4386847,$150
"Need a guest post from Australian website on ""Facade Rendering""","I need a clean do follow link from high domain website based on any architectural rendering/ facade rendering related website. My keyword/ atricle based on ""Facade rendering"". So you have to work with our related website only. Any type of No openar/ Nofollow/ External/rel attribute is not allowed. you have to submit the work within 24 hour of publishing job. If all the requirement you obey then send me a proposal",https://www.peopleperhour.com/freelance-jobs/digital-marketing/seo/need-a-guest-post-from-australian-website-on-facade-renderi-4386463,$40
